Time,Rsen1,Rsen2,Rref1,Rref2,Vsen1,Vsens1,Vref1,Vref2,T,H,Ttop,Tbot,Sampling Period
1931.759532213211,157.6992,135.7217,171.3075,146.5327,114.182,98.7454,123.6659,106.3575,19.04,9.999999,25.75,26.22,10.002279043197632
1941.744906425476,157.7139,135.7384,171.3053,146.5747,114.1923,98.7572,123.6643,106.387,19.03,10.0,25.99,27.36,9.985374212265015
1951.745897769928,157.7335,135.7395,171.3432,146.5937,114.206,98.758,123.6907,106.4004,19.02,10.000001,25.75,26.91,10.000991344451904
1961.7525126934052,157.7499,135.7607,171.3647,146.6223,114.2175,98.7729,123.7056,106.4204,19.03,9.999999,25.75,27.14,10.006614923477173
1971.7501728534698,157.7611,135.7825,171.3953,146.6352,114.2253,98.7883,123.7269,106.4295,19.02,9.999996,25.99,26.91,9.997660160064697
1981.7478337287903,157.8033,135.7819,171.4191,146.6794,114.2548,98.7879,123.7434,106.4606,19.02,10.000002,26.91,26.45,9.997660875320435
1991.7545738220215,157.796,135.8159,171.4242,146.6508,114.2497,98.8119,123.7469,106.4405,19.01,10.0,25.28,27.59,10.006740093231201
2001.7572898864746,157.8281,135.8137,171.4615,146.6878,114.2721,98.8103,123.7729,106.4665,19.04,10.000004,25.75,26.68,10.002716064453125
2011.7552478313446,157.8501,135.8315,171.4949,146.7209,114.2875,98.8229,123.7961,106.4897,19.0,10.000003,26.45,26.22,9.997957944869995
2021.956528186798,157.8675,135.856,171.4808,146.769,114.2997,98.8402,123.7863,106.5235,19.01,10.200003,25.51,27.36,10.201280355453491
2031.9541890621185,157.8838,135.8828,171.5278,146.7494,114.3111,98.8591,123.8189,106.5097,19.03,10.000003,25.75,27.14,9.997660875320435
2041.9548740386963,157.9159,135.8973,171.551,146.7662,114.3335,98.8693,123.8351,106.5215,19.02,9.999999,26.45,27.14,10.000684976577759
2051.947863340378,157.9424,135.8923,171.5612,146.7853,114.352,98.8658,123.8421,106.5349,19.02,9.999998,26.45,27.14,9.992989301681519
2061.947704553604,157.9604,135.9346,171.5822,146.8082,114.3646,98.8957,123.8567,106.551,19.01,10.000004,26.45,26.91,9.999841213226318
2071.947006702423,157.9716,135.9474,171.6099,146.8301,114.3724,98.9047,123.876,106.5664,19.0,10.000007,26.68,27.59,9.99930214881897
2081.957745552063,158.0009,135.9614,171.6342,146.8435,114.3929,98.9146,123.8929,106.5758,19.0,10.000002,26.45,27.81,10.010738849639893
2091.9576454162598,158.0178,135.9887,171.6807,146.8951,114.4047,98.9338,123.9252,106.612,19.0,10.00001,26.91,27.81,9.999899864196777
2101.9549453258514,158.0375,136.0043,171.6705,146.8906,114.4185,98.9448,123.9181,106.6089,19.03,10.000007,26.45,27.36,9.997299909591675
2111.9570140838623,158.0347,136.0149,171.6546,146.8855,114.4165,98.9523,123.9071,106.6053,18.98,10.000001,26.68,28.03,10.002068758010864
2121.954674243927,158.0696,136.0339,171.713,146.9102,114.4409,98.9657,123.9476,106.6227,19.01,9.999999,27.59,28.03,9.997660160064697
2131.95645737648,158.0836,136.0573,171.7163,146.9208,114.4507,98.9822,123.9499,106.6301,19.0,10.000007,26.91,27.81,10.0017831325531
2141.959121465683,158.1056,136.0528,171.7752,146.9236,114.4661,98.9791,123.9908,106.6321,19.01,10.000003,26.68,28.25,10.00266408920288
2151.960994720459,158.1354,136.069,171.7599,146.9673,114.4869,98.9905,123.9802,106.6628,19.03,9.999997,26.91,28.25,10.001873254776001
2161.958654642105,158.1484,136.098,171.7735,147.0082,114.496,99.0109,123.9897,106.6915,19.02,10.000003,26.68,27.14,9.997659921646118
2171.9593575000763,158.1641,136.1091,171.7962,147.0099,114.507,99.0188,124.0054,106.6927,19.02,10.000003,26.68,27.14,10.000702857971191
2181.9570178985596,158.19,136.137,171.8177,147.0172,114.5251,99.0385,124.0204,106.6978,19.01,10.0,25.99,28.03,9.997660398483276
2191.9546780586243,158.2092,136.1476,171.8534,147.053,114.5385,99.0459,124.0451,106.723,19.0,10.000008,26.22,28.68,9.997660160064697
2201.959458589554,158.2199,136.1615,171.8585,147.0794,114.5459,99.0558,124.0487,106.7415,19.04,10.000003,26.22,28.03,10.004780530929565
2211.9627587795258,158.2458,136.1771,171.8755,147.0665,114.564,99.0668,124.0605,106.7324,19.03,9.999995,26.68,27.59,10.003300189971924
2221.964387178421,158.2604,136.1894,171.9174,147.1174,114.5743,99.0754,124.0896,106.7682,19.02,10.000001,26.68,28.03,10.001628398895264
2231.96329331398,158.2801,136.2,171.9508,147.1079,114.588,99.0829,124.1128,106.7615,19.02,9.999999,26.22,27.59,9.998906135559082
2241.960953950882,158.302,136.2195,171.9593,147.1443,114.6034,99.0967,124.1187,106.7871,19.02,9.999998,26.45,28.03,9.997660636901855
2251.961559534073,158.3144,136.2312,171.9695,147.1774,114.612,99.1049,124.1258,106.8103,19.03,10.000003,26.45,28.25,10.000605583190918
2261.9635198116302,158.3482,136.258,171.9808,147.1779,114.6356,99.1238,124.1337,106.8107,19.03,10.000006,27.14,28.03,10.001960277557373
2271.9614338874817,158.3662,136.2702,172.0171,147.2312,114.6482,99.1325,124.1588,106.8481,19.03,9.999999,27.36,28.47,9.99791407585144
2281.9621238708496,158.378,136.2992,172.0335,147.2222,114.6565,99.1529,124.1702,106.8418,19.04,10.0,27.14,28.03,10.00068998336792
2292.150113105774,158.4366,136.3282,172.0884,147.2373,114.6974,99.1734,124.2084,106.8524,19.02,10.199997,27.14,28.47,10.187989234924316
2302.165623188019,158.4417,136.3382,172.0811,147.2569,114.7009,99.1805,124.2033,106.8662,19.04,9.999998,27.36,28.25,9.99988842010498
2312.163283109665,158.4811,136.355,172.1371,147.3034,114.7285,99.1923,124.2422,106.8988,19.02,9.999996,28.25,28.25,9.997659921646118
2322.165536880493,158.5002,136.3645,172.1507,147.3499,114.7418,99.199,124.2517,106.9315,19.04,9.999997,27.59,27.81,10.002253770828247
2332.1631972789764,158.5087,136.3901,172.1479,147.3275,114.7477,99.2171,124.2497,106.9157,19.03,10.000004,28.03,29.11,9.997660398483276
2342.164127588272,158.5272,136.3879,172.1949,147.3583,114.7607,99.2155,124.2823,106.9374,19.03,10.000002,28.25,28.47,10.000930309295654
2352.1654596328735,158.5559,136.4141,172.2227,147.3511,114.7808,99.234,124.3016,106.9323,19.02,10.000008,27.81,28.68,10.00133204460144
2362.1631197929382,158.5734,136.4252,172.2368,147.3864,114.793,99.2419,124.3115,106.957,19.02,10.000005,27.59,28.9,9.997660160064697
2372.1607801914215,158.5863,136.4576,172.2487,147.3992,114.802,99.2647,124.3197,106.9661,19.04,10.000002,27.59,29.54,9.997660398483276
2382.164722919464,158.5982,136.4682,172.2793,147.402,114.8103,99.2721,124.341,106.968,19.02,10.000004,27.81,29.11,10.003942728042603
2392.165585041046,158.6263,136.4715,172.3087,147.4508,114.83,99.2745,124.3614,107.0023,19.03,10.000005,27.81,28.47,10.000862121582031
2402.152223587036,158.6534,136.4877,172.3059,147.4715,114.8488,99.2859,124.3595,107.0168,19.03,10.000002,27.36,28.47,9.98663854598999
2412.166842699051,158.6843,136.5072,172.3767,147.5186,114.8705,99.2997,124.4086,107.0499,19.03,10.000001,27.59,28.68,10.01461911201477
2422.1665098667145,158.704,136.5512,172.3909,147.4844,114.8842,99.3308,124.4185,107.0259,19.0,10.000004,27.81,28.68,9.999667167663574
2432.1664083004,158.717,136.5289,172.3931,147.504,114.8933,99.315,124.42,107.0396,19.03,10.000007,28.25,29.11,9.999898433685303
2442.1548721790314,158.7187,136.5735,172.3999,147.5432,114.8945,99.3465,124.4248,107.0672,19.03,10.0,27.81,28.9,9.988463878631592
2452.1607739925385,158.7355,136.5853,172.4118,147.588,114.9063,99.3548,124.433,107.0986,19.03,10.000007,27.59,28.9,10.00590181350708
2462.1636140346527,158.7626,136.593,172.4503,147.5589,114.9252,99.3603,124.4598,107.0782,19.01,10.000003,27.14,28.9,10.002840042114258
2472.165571451187,158.7829,136.607,172.4855,147.5645,114.9393,99.3701,124.4842,107.0821,19.03,10.000001,28.25,28.47,10.001957416534424
2482.1676301956177,158.8099,136.6382,172.503,147.6133,114.9582,99.3921,124.4964,107.1164,19.02,10.000004,27.59,29.11,10.002058744430542
2492.165290594101,158.8251,136.6477,172.4962,147.6659,114.9688,99.3988,124.4916,107.1533,19.02,10.000003,27.59,29.33,9.997660398483276
2502.1652903556824,158.8392,136.6583,172.5365,147.6514,114.9787,99.4063,124.5196,107.1431,19.03,10.000004,27.14,28.9,9.999999761581421
2512.1661534309387,158.8696,136.6767,172.5585,147.7096,114.9999,99.4193,124.5349,107.184,19.02,10.000004,27.36,28.9,10.000863075256348
2522.1638145446777,158.8786,136.6973,172.588,147.6895,115.0062,99.4338,124.5554,107.1699,19.03,10.000001,27.59,29.11,9.997661113739014
2532.1667420864105,158.9039,136.704,172.6124,147.7035,115.0239,99.4385,124.5723,107.1797,19.04,10.000002,28.25,28.47,10.002927541732788
2542.166362762451,158.9242,136.7308,172.635,147.746,115.0381,99.4574,124.588,107.2096,19.03,10.0,28.03,29.11,9.99962067604065
2552.175051689148,158.9563,136.7542,172.6378,147.7522,115.0605,99.474,124.59,107.2139,19.04,9.999994,28.03,29.75,10.008688926696777
2562.1550981998444,158.9535,136.7771,172.6882,147.7713,115.0585,99.4901,124.625,107.2273,19.01,9.999998,28.25,29.33,9.980046510696411
2572.168350458145,158.963,136.786,172.6673,147.7814,115.0652,99.4964,124.6104,107.2344,19.02,10.000002,28.68,29.33,10.013252258300781
2582.165151119232,159.0115,136.8038,172.7166,147.8256,115.099,99.509,124.6447,107.2654,19.02,10.000005,28.25,29.33,9.996800661087036
2592.3686599731445,159.0154,136.825,172.7551,147.8374,115.1018,99.5239,124.6714,107.2737,19.02,10.200002,28.03,29.11,10.203508853912354
2602.3698151111603,159.0543,136.8423,172.7506,147.8609,115.1289,99.5361,124.6683,107.2902,19.04,10.000006,28.03,29.54,10.001155138015747
2612.3698256015778,159.056,136.8507,172.7761,147.8693,115.1301,99.542,124.686,107.2961,19.0,10.000006,28.25,29.96,10.00001049041748
2622.358852148056,159.0627,136.8669,172.7959,147.9186,115.1348,99.5534,124.6997,107.3307,19.03,9.999998,27.81,29.54,9.989026546478271
2632.3565125465393,159.0943,136.8858,172.8293,147.8761,115.1569,99.5668,124.7229,107.3009,19.03,9.999999,28.68,29.96,9.997660398483276
2642.3697941303253,159.1089,136.897,172.8554,147.9366,115.1671,99.5747,124.741,107.3433,19.02,10.0,29.11,29.54,10.01328158378601
2652.3606131076813,159.128,136.9064,172.8559,147.9377,115.1805,99.5814,124.7414,107.3441,19.03,9.999998,28.47,29.75,9.990818977355957
2662.361290693283,159.1461,136.9137,172.9228,147.9651,115.1931,99.5865,124.7879,107.3634,19.02,10.000003,28.9,29.96,10.000677585601807
2672.363447666168,159.1782,136.9622,172.8973,147.9758,115.2155,99.6207,124.7702,107.3709,19.04,10.000001,29.11,29.54,10.002156972885132
2682.359168767929,159.2069,136.9633,172.899,148.0184,115.2355,99.6215,124.7713,107.4008,19.02,10.000004,28.47,30.16,9.995721101760864
2692.3599996566772,159.2176,136.9773,172.9511,148.0022,115.243,99.6313,124.8075,107.3894,19.01,9.999997,28.68,29.33,10.000830888748169
2702.3571951389313,159.257,137.0029,172.9636,148.0408,115.2706,99.6494,124.8162,107.4165,19.03,10.000004,28.68,29.96,9.997195482254028
2712.361948490143,159.2564,137.0353,173.0282,148.0515,115.2702,99.6722,124.861,107.424,19.01,10.0,29.54,29.33,10.004753351211548
2722.3648314476013,159.2823,137.0436,173.0044,148.0772,115.2883,99.6781,124.8445,107.4421,19.02,9.999999,28.47,29.54,10.002882957458496
2732.364495038986,159.3094,137.0632,173.031,148.0873,115.3071,99.6919,124.863,107.4492,19.02,9.999999,28.68,30.37,9.999663591384888
2742.3692932128906,159.3297,137.0849,173.0435,148.1131,115.3213,99.7072,124.8717,107.4673,19.03,10.000008,29.33,30.16,10.004798173904419
2752.369861125946,159.3375,137.0844,173.0984,148.1193,115.3268,99.7068,124.9098,107.4716,19.04,10.0,28.9,29.96,10.00056791305542
2762.3707234859467,159.3584,137.1184,173.1211,148.1736,115.3414,99.7308,124.9255,107.5097,19.02,9.999998,28.9,30.16,10.00086236000061
2772.361204147339,159.3798,137.1379,173.15,148.1535,115.3563,99.7446,124.9456,107.4956,19.04,10.0,28.68,30.16,9.990480661392212
2782.3588647842407,159.4062,137.1407,173.1177,148.1753,115.3748,99.7466,124.9232,107.5109,19.03,9.999998,29.11,30.16,9.997660636901855
2792.359766960144,159.4231,137.1663,173.1693,148.2106,115.3866,99.7647,124.959,107.5357,19.01,10.000002,28.68,30.16,10.00090217590332
2802.362987756729,159.4259,137.1836,173.1993,148.2235,115.3886,99.7769,124.9798,107.5448,19.03,9.999997,29.54,30.16,10.003220796585083
2812.3606481552124,159.4631,137.2009,173.2095,148.2325,115.4145,99.7891,124.9869,107.551,19.01,10.000005,29.96,30.37,9.997660398483276
2822.358309030533,159.4862,137.2132,173.2424,148.2751,115.4307,99.7977,125.0097,107.5809,19.02,10.000001,29.33,30.57,9.997660875320435
2832.362551689148,159.5088,137.2483,173.2667,148.2897,115.4464,99.8225,125.0266,107.5912,19.02,9.999996,29.33,30.37,10.004242658615112
2842.363343477249,159.5138,137.2567,173.282,148.3093,115.4499,99.8284,125.0373,107.6049,19.01,10.0,29.33,30.78,10.000791788101196
2852.3657763004303,159.5397,137.2678,173.3092,148.3261,115.468,99.8363,125.0562,107.6167,19.02,9.999994,29.54,30.37,10.002432823181152
2862.5708236694336,159.5707,137.2907,173.3285,148.3502,115.4897,99.8524,125.0695,107.6337,19.01,10.200002,29.11,30.78,10.205047369003296
2872.5727219581604,159.5746,137.3047,173.3551,148.3608,115.4924,99.8622,125.088,107.6411,19.01,10.000008,29.33,30.16,10.001898288726807
2882.5724773406982,159.6006,137.313,173.3772,148.4163,115.5105,99.8681,125.1034,107.6801,19.02,10.000003,29.96,30.98,9.999755382537842
2892.566797733307,159.609,137.3498,173.4005,148.3945,115.5164,99.8941,125.1195,107.6647,19.0,10.000004,29.75,30.78,9.994320392608643
2902.56445813179,159.6355,137.3554,173.4367,148.3984,115.5349,99.898,125.1447,107.6675,19.02,10.000005,30.16,30.78,9.997660398483276
2912.5650911331177,159.6625,137.371,173.4254,148.4359,115.5538,99.909,125.1368,107.6939,19.03,10.000002,29.75,31.18,10.000633001327515
2922.565493822098,159.6665,137.3872,173.4724,148.446,115.5565,99.9204,125.1694,107.7009,19.03,9.999999,29.75,31.58,10.000402688980103
2932.5662593841553,159.7065,137.3872,173.4832,148.4713,115.5845,99.9204,125.1769,107.7186,19.01,10.0,29.75,30.78,10.000765562057495
2942.5681800842285,159.7273,137.414,173.4985,148.4841,115.599,99.9393,125.1875,107.7277,19.0,10.000001,30.37,30.37,10.001920700073242
2952.567275762558,159.7363,137.4363,173.5132,148.511,115.6053,99.9551,125.1978,107.7466,19.03,10.0,29.96,31.18,9.999095678329468
2962.5678675174713,159.7679,137.4553,173.5399,148.5363,115.6274,99.9684,125.2163,107.7643,19.04,10.000003,30.16,30.78,10.00059175491333
2981.536078929901,159.7977,137.4843,173.5954,148.5845,115.6482,99.9889,125.2548,107.7981,19.03,18.799999,29.96,30.98,18.96821141242981
2991.375008583069,159.8315,137.4943,173.6016,148.5951,115.6718,99.996,125.2591,107.8056,19.03,9.999999,29.75,31.58,9.838929653167725
3001.3744778633118,159.8586,137.5267,173.6657,148.6658,115.6907,100.0188,125.3036,107.8551,19.0,9.999998,29.96,30.98,9.99946928024292
3011.365707397461,159.8619,137.5384,173.6685,148.6338,115.6931,100.0271,125.3056,107.8327,19.02,10.000004,29.75,31.38,9.99122953414917
3021.3665561676025,159.8749,137.5573,173.6799,148.6635,115.7021,100.0404,125.3134,107.8536,19.02,10.0,30.37,31.58,10.000848770141602
3031.3673379421234,159.8985,137.5802,173.7127,148.6747,115.7186,100.0566,125.3362,107.8614,19.01,10.000001,30.37,31.58,10.000781774520874
3041.3665611743927,159.9397,137.6053,173.6884,148.6938,115.7473,100.0743,125.3193,107.8748,19.02,9.999997,30.16,31.38,9.999223232269287
3051.5694065093994,159.9431,137.622,173.7586,148.7078,115.7497,100.0861,125.3681,107.8846,19.02,10.200003,30.37,32.36,10.202845335006714
3061.569403886795,159.9588,137.6388,173.7762,148.747,115.7607,100.0979,125.3803,107.9122,19.0,10.000007,30.16,31.38,9.99999737739563
3071.5723235607147,159.9769,137.6544,173.7739,148.7437,115.7733,100.1089,125.3787,107.9098,19.01,10.000006,30.78,31.18,10.002919673919678
3081.573897123337,160.0022,137.67,173.7994,148.7891,115.791,100.1199,125.3964,107.9417,19.04,10.000009,30.16,31.97,10.00157356262207
3091.573805809021,160.0349,137.6868,173.8335,148.798,115.8138,100.1317,125.42,107.948,19.02,9.999998,30.98,31.58,9.999908685684204
3101.573857307434,160.0383,137.7046,173.8573,148.7952,115.8162,100.1443,125.4366,107.946,19.0,10.000002,29.96,31.97,10.000051498413086
3111.5634112358093,160.0591,137.7186,173.8748,148.8261,115.8307,100.1541,125.4488,107.9677,19.04,10.000009,30.16,32.17,9.989553928375244
3121.576724052429,160.0704,137.7258,173.889,148.8278,115.8386,100.1592,125.4586,107.9688,19.03,10.0,30.57,32.36,10.013312816619873
3131.5715503692627,160.1154,137.7481,173.9122,148.8754,115.8701,100.175,125.4747,108.0023,19.02,10.000002,29.96,31.97,9.994826316833496
3141.5728273391724,160.1273,137.766,173.9383,148.8827,115.8783,100.1876,125.4928,108.0074,19.04,10.000004,30.98,31.97,10.001276969909668
3151.62189912796,160.1228,137.7727,173.94,148.8928,115.8752,100.1923,125.494,108.0145,19.03,10.000003,30.98,32.36,10.049071788787842
3161.570919752121,160.1605,137.7911,173.9854,148.9057,115.9016,100.2053,125.5255,108.0235,19.02,10.0,30.57,32.36,9.949020624160767
3171.570870399475,160.1814,137.81,173.987,148.9354,115.9161,100.2186,125.5266,108.0444,19.02,10.000001,30.98,31.97,9.999950647354126
3181.5727438926697,160.1904,137.8296,174.0239,148.9758,115.9224,100.2324,125.5522,108.0727,19.03,10.000007,30.78,31.38,10.00187349319458
3191.5748512744904,160.2095,137.8418,174.0613,148.992,115.9358,100.2411,125.5782,108.0841,19.03,10.0,31.38,31.58,10.002107381820679
3201.5725116729736,160.2405,137.8697,174.0647,148.9791,115.9574,100.2607,125.5805,108.0751,19.02,9.999999,30.57,31.38,9.997660398483276
3211.5724773406982,160.2709,137.8943,174.0914,149.006,115.9787,100.278,125.599,108.0939,19.03,9.999997,30.37,31.58,9.99996566772461
3221.573449611664,160.2929,137.8965,174.105,149.0341,115.994,100.2796,125.6085,108.1136,19.02,10.000001,30.98,31.38,10.000972270965576
3231.5733535289764,160.3025,137.9093,174.1435,149.0672,116.0007,100.2887,125.6352,108.1368,19.03,9.999997,30.37,31.97,9.999903917312622
3241.5732078552246,160.3222,137.9484,174.1588,149.0845,116.0145,100.3162,125.6458,108.149,19.01,10.000001,30.57,32.36,9.999854326248169
3251.572734594345,160.3346,137.9529,174.1724,149.1131,116.0231,100.3194,125.6553,108.1691,19.04,10.000001,30.57,32.56,9.999526739120483
3261.570395231247,160.3656,137.9824,174.2132,149.1137,116.0447,100.3402,125.6836,108.1695,19.06,10.00001,31.58,32.75,9.997660636901855
3271.56805562973,160.3791,138.007,174.2223,149.1507,116.0542,100.3575,125.6899,108.1954,19.02,10.000002,31.58,32.17,9.997660398483276
3281.5728278160095,160.3955,138.0243,174.2472,149.2011,116.0656,100.3697,125.7072,108.2308,19.06,10.0,30.78,32.36,10.004772186279297
3291.5754919052124,160.4191,138.0522,174.2557,149.2017,116.0821,100.3894,125.7131,108.2312,19.03,10.0,31.38,32.94,10.00266408920288
3301.57763838768,160.4529,138.0488,174.3079,149.2421,116.1057,100.387,125.7493,108.2595,19.04,9.999996,30.78,32.94,10.002146482467651
3311.5750193595886,160.471,138.0751,174.2966,149.2197,116.1183,100.4055,125.7414,108.2438,19.02,9.999995,30.98,33.13,9.99738097190857
3321.5726795196533,160.4766,138.0818,174.3481,149.2533,116.1222,100.4102,125.7772,108.2674,19.02,9.999995,31.78,32.36,9.997660160064697
3331.5725252628326,160.5025,138.1085,174.3629,149.2948,116.1403,100.4291,125.7875,108.2965,19.04,9.999998,31.58,32.94,9.999845743179321
3341.57465672493,160.5144,138.118,174.3646,149.3066,116.1486,100.4358,125.7886,108.3048,19.04,10.0,31.38,32.75,10.002131462097168
3351.5773272514343,160.5493,138.1337,174.4071,149.338,116.173,100.4468,125.8181,108.3268,19.03,10.000001,31.58,33.13,10.002670526504517
3361.5787806510925,160.5561,138.1755,174.4218,149.3301,116.1777,100.4763,125.8284,108.3213,19.04,10.000004,31.38,33.13,10.001453399658203
3371.580920934677,160.573,138.1526,174.4371,149.3357,116.1895,100.4602,125.839,108.3252,19.04,9.999999,31.18,32.75,10.002140283584595
