,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time,R0,R1,R2,R3,V0,V1,V2,V3,Temperature,Sample Time,Cap,Motor Position,Calculated Strain,Corrected R b,Corrected R a,Delta,R,angle,strain_aprox,Passive Corrected R,Passive Corrected R b
776,776,776,776,169.48653745651242,667.8963,1030.5597,962.2147,194149.5469,1370.7711,1725.8279,1669.2693,3284.0996,24.86,0.199984,64.0,8381.0,0.0010519461332617508,1649.9887373482543,1650.1613672456256,4497.0,0.95357716355348,0.1943118734993921,0.0036756158016850006,0.2064849144539949,125.68242336204275
777,777,777,777,169.67642068862915,667.8891,1030.5585,962.2102,194077.6719,1370.7625,1725.8270000000002,1669.2654,3284.0938,24.83,0.199988,64.0,8319.0,0.0010374475892944717,1650.0073096611636,1650.1681262853772,4435.0,0.9668454594137542,0.1916370277509159,0.003603590227148608,0.208476408540605,36.760924541857094
778,778,778,778,169.87632822990415,667.8910000000002,1030.5605,962.2156,194062.7188,1370.7648,1725.8286,1669.27,3284.0925,24.85,0.199986,64.0,8261.0,0.0010238844352605657,1650.0057408259452,1650.169337012988,4377.0,0.9795988267077907,0.1891345973597921,0.0035367505849856853,0.20963420871214566,42.263623126316816
779,779,779,779,170.07625102996823,667.8934,1030.5355,962.2073,194050.75,1370.7676,1725.8086,1669.2629,3284.0916,24.88,0.199984,64.0,8203.0,0.0010103212812266592,1650.0153074245252,1650.1219004752704,4319.0,0.9926955037045612,0.1866320188006451,0.0034704321530097857,0.18357037734983805,-1.1464969194494188
780,780,780,780,170.27611422538754,667.8926,1030.5487,962.2125,194017.8281,1370.7667,1725.8192,1669.2673,3284.0889,24.85,0.199986,64.0,8141.0,0.0009958227372593802,1650.0175884700311,1650.146370165638,4257.0,1.0070909148461356,0.18395668697025144,0.0034001164695956288,0.197124987804159,-14.37022050563246
781,781,781,781,170.47611474990842,667.8937,1030.5468,962.2084,194077.6719,1370.7679,1725.8176,1669.2638,3284.0938,24.87,0.199988,64.0,8084.0,0.0009824934307088172,1650.00885298443,1650.1416315425056,4200.0,1.0207011904761905,0.18149696233142407,0.003335996995458069,0.1947373984297656,29.942325014155358
782,782,782,782,170.67742991447452,667.8986,1030.5355,962.2143,194002.8906,1370.7738,1725.8086,1669.2689,3284.0876,24.84,0.199984,64.0,8021.0,0.0009677610392581947,1650.01910303165,1650.1154773196024,4137.0,1.036181383732173,0.17877815957030582,0.003265713966439617,0.1812654093985202,-22.489120977465063
783,783,783,783,170.87734556198117,667.8923,1030.528,962.2092,194095.6406,1370.7664,1725.8026,1669.2645,3284.0952,24.87,0.199986,64.0,7959.0,0.000953262495290916,1650.004488593117,1650.1099171623832,4075.0,1.0518841257668712,0.17610235100213048,0.0031971471965999325,0.17655796672431734,50.941513693425804
784,784,784,784,171.077232837677,667.8918,1030.531,962.2106,193931.125,1370.7656,1725.8051,1669.2657,3284.0818,24.85,0.199986,64.0,7901.0,0.0009396993412570095,1650.0369664949026,1650.1158716285572,4017.0,1.0670134788399304,0.17359903241187313,0.003133543577634164,0.179779598258051,-108.27073111850768
785,785,785,785,171.27713632583618,667.8835,1030.5073,962.2137,194056.7344,1370.7557,1725.7861,1669.2684,3284.092,24.85,0.199986,64.0,7839.0,0.0009252007972897307,1650.0085949709546,1650.0839620343024,3955.0,1.0836778792667507,0.17092292073184776,0.0030661302607103928,0.1597586817190404,29.08181251352653
786,786,786,786,171.47880816459656,667.8926,1030.5114,962.1986,193990.9219,1370.7667,1725.7893,1669.2555,3284.0867,24.87,0.199986,64.0,7781.0,0.0009116376432558244,1650.035014402583,1650.080015391906,3897.0,1.099748089427765,0.16841932275891136,0.003003605796479418,0.15982498780419974,-93.93116130493581
787,787,787,787,171.66860318183902,667.8838,1030.5109,962.2106,194095.6406,1370.7561,1725.7889,1669.2657,3284.0952,24.85,0.199986,64.0,7719.0,0.0008971390992885453,1650.0032882313244,1650.0899959641931,3835.0,1.117465088005215,0.16574291689135218,0.002937346183884415,0.1632257027987407,56.244868881534785
788,788,788,788,171.87858605384827,667.8904,1030.5089,962.2087,194071.7031,1370.764,1725.7874,1669.2642,3284.0933,24.87,0.199986,64.0,7666.0,0.0008847451826713553,1650.0098176653016,1650.07828533741,3782.0,1.1330715922792174,0.16345490373289226,0.002881177545622722,0.15830016655274906,25.10995826870203
789,789,789,789,172.07231330871582,667.8972,1030.507,962.2119,194086.6562,1370.7722,1725.7858,1669.2668,3284.0945,24.85,0.199988,64.0,7599.0,0.0008690774012873601,1650.004012858263,1650.0665056354917,3715.0,1.1534389266487215,0.16056235676220856,0.002810795446028802,0.15338597769323314,52.18501298548654
790,790,790,790,172.2871611118317,667.887,1030.5114,962.2061,194050.75,1370.76,1725.7893,1669.2618,3284.0916,24.86,0.199984,64.0,7542.0,0.0008557480947367972,1650.016336309483,1650.086932700702,3658.0,1.1713546971022415,0.15810140082332075,0.002751466348581759,0.1623072609826295,-5.692229938227683
791,791,791,791,172.4786171913147,667.893,1030.5005,962.2184,194065.7188,1370.7671,1725.7806,1669.2725,3284.0928,24.86,0.199988,64.0,7479.0,0.0008410157032861749,1650.002725977312,1650.0601297557764,3595.0,1.191818362308762,0.15538125763715832,0.0026864785182062327,0.14874768257709547,55.87033350300044
792,792,792,792,172.6782789230347,667.8893,1030.494,962.2102,194014.8438,1370.7628,1725.7755,1669.2654,3284.0886,24.85,0.199987,64.0,7422.0,0.0008276863967356119,1650.0201714114944,1650.0531361290437,3538.0,1.210962046919163,0.15292005173622225,0.0026282106429865518,0.14388775592692582,-26.067175458185375
793,793,793,793,172.8684000968933,667.8999,1030.4984,962.2087,194113.6094,1370.7754,1725.7791,1669.2642,3284.0967,24.86,0.199983,64.0,7359.0,0.0008129540052849896,1650.0012387878014,1650.0478706899246,3475.0,1.2328526079136688,0.15019963681977586,0.0025643958626279076,0.14358916741059602,67.0162582686171
794,794,794,794,173.08795285224915,667.8848,1030.4877,962.2119,193955.0312,1370.7573,1725.7704,1669.2668,3284.0837,24.85,0.199989,64.0,7306.0,0.0008005600886677996,1650.0309580819992,1650.0474863815548,3422.0,1.2518936417299824,0.14791092602124226,0.002511187461780869,0.13958243973104345,-79.43998701451346
795,795,795,795,173.26818823814392,667.8918,1030.4896,962.2054,194113.6094,1370.7656,1725.7720000000006,1669.2614,3284.0967,24.86,0.199984,64.0,7239.0,0.0007848923072838044,1650.0040682204071,1650.0422200297794,3355.0,1.2768265312965723,0.14501751162412374,0.002444547932640646,0.13837959825821144,54.51549246767536
796,796,796,796,173.47974729537964,667.8868,1030.4847,962.2192,194077.6719,1370.7596,1725.7681,1669.2732,3284.0938,24.87,0.199989,64.0,7186.0,0.0007724983906666142,1649.9995930881366,1650.0396785495693,3302.0,1.2972672931556632,0.14272858357340631,0.0023923266776297017,0.13569591359600966,70.85392218222842
797,797,797,797,173.67736434936523,667.8793,1030.4901,962.2216,194026.8125,1370.7506,1725.7723,1669.2751,3284.0896,24.86,0.199985,64.0,7119.0,0.0007568306092826193,1650.0079469607335,1650.0585501007674,3235.0,1.324067268160742,0.13983489937440788,0.0023269351727205857,0.14442038660297385,29.085988219361752
798,798,798,798,173.88402557373047,667.8891,1030.4937,962.2184,193964.0156,1370.7625,1725.7751,1669.2725,3284.0845,24.86,0.199987,64.0,7062.0,0.0007435013027320561,1650.0235458171203,1650.0528494498376,3178.0,1.3477579741976091,0.13737299294396602,0.0022718522459998338,0.14367640854050026,-45.83286649687216
799,799,799,799,174.08391523361206,667.8888,1030.4719,962.2087,193937.0938,1370.7621,1725.7578,1669.2642,3284.0823,24.85,0.199989,64.0,6999.0,0.0007287689112814341,1650.0373736987635,1650.0144349944553,3115.0,1.3749523635634031,0.1346518174046317,0.0022115580184614795,0.1220093874609347,-109.49934173142537
800,800,800,800,174.28382873535156,667.8967,1030.4937,962.2023,193993.9062,1370.7715,1725.7751,1669.2587,3284.0869,24.85,0.199986,64.0,6937.0,0.000714270367314155,1650.0312310688266,1650.0434617171716,3053.0,1.4028121207009496,0.1319737133814223,0.0021528225520820125,0.14030760922685204,-76.93085116380826
801,801,801,801,174.4737846851349,667.8865,1030.4708,962.2032,194113.6094,1370.7593,1725.757,1669.2594,3284.0967,24.85,0.199985,64.0,6879.0,0.0007007072132802488,1650.005954514201,1650.0153189502291,2995.0,1.429919870617696,0.12946828305825026,0.0020984168965673448,0.12192889251639373,46.181648599915206
802,802,802,802,174.6754608154297,667.8926,1030.4719,962.2119,194017.8281,1370.7667,1725.7578,1669.2668,3284.0889,24.86,0.199987,64.0,6822.0,0.0006873779067296858,1650.0181029095695,1650.0097411126571,2938.0,1.4576041259360106,0.12700595078522867,0.0020454582948414846,0.1203249878041106,-16.64308701455593
803,803,803,803,174.8853554725647,667.8904,1030.4788,962.2084,194062.7188,1370.764,1725.7633,1669.2638,3284.0925,24.87,0.199988,64.0,6764.0,0.0006738147526957796,1650.0119141016892,1650.0247348116075,2880.0,1.4869000694444443,0.12450032087072806,0.00199208859612224,0.12820016655280142,14.98922501411289
804,804,804,804,175.0852460861206,667.8937,1030.4557,962.2032,194167.5156,1370.7679,1725.7449,1669.2594,3284.1011,24.86,0.199985,64.0,6697.0,0.0006581469713117842,1649.9949189375986,1649.9795592813482,2813.0,1.5222472394241024,0.12160576477426815,0.0019310878661351497,0.1036373984296688,100.08784860000014
805,805,805,805,175.29513025283813,667.8897,1030.4734,962.2032,193964.0156,1370.7632,1725.759,1669.2594,3284.0845,24.84,0.199987,64.0,6639.0,0.0006445838172778782,1650.0365783043835,1650.0159920360584,2755.0,1.5542359392014518,0.11909992665466948,0.001878844412181521,0.1231104507002101,-103.41215139999986
806,806,806,806,175.4850537776947,667.8923,1030.4595,962.2125,194119.5938,1370.7664,1725.7479,1669.2673,3284.0972,24.86,0.199989,64.0,6577.0,0.0006300852733105993,1649.9967555573987,1649.988049660292,2693.0,1.5899558575937611,0.11642116875374416,0.0018235759212691294,0.10805796672423183,87.39547949424013
807,807,807,807,175.67493414878845,667.8893,1030.4468,962.1982,194164.5156,1370.7628,1725.7378,1669.2551,3284.1008,24.84,0.199984,64.0,6519.0,0.0006165221192766931,1649.9998201432659,1649.9691589647366,2635.0,1.6248943500948765,0.1139151393285168,0.0017724138585656208,0.09668775592695056,78.14729435555637
808,808,808,808,175.88485383987427,667.8891,1030.4575,962.2028,194080.6719,1370.7625,1725.7463,1669.259,3284.094,24.86,0.199987,64.0,6462.0,0.0006031928127261301,1650.0130403080136,1649.9884439571201,2578.0,1.6607633987587278,0.11145223014297392,0.0017226431987635669,0.10747640854049224,11.728904260322452
809,809,809,809,176.07472133636475,667.8893,1030.4562,962.207,194062.7188,1370.7628,1725.7452,1669.2626,3284.0925,24.83,0.199988,64.0,6399.0,0.0005884604212755077,1650.0131144662255,1649.9858839121946,2515.0,1.7023012375745523,0.1087299690871567,0.001668220955048567,0.10608775592709208,9.685869825538248
810,810,810,810,176.28462624549866,667.8812,1030.4521,962.1978,194110.625,1370.7529,1725.7421,1669.2548,3284.0964,24.85,0.199985,64.0,6342.0,0.0005751311147249447,1650.0111954828274,1649.9885944912608,2458.0,1.7417192359641982,0.1062668841067906,0.0016195133134534554,0.1055781867744372,22.741450015921146
811,811,811,811,176.47455549240112,667.8854,1030.4502,962.2084,193913.1875,1370.7581,1725.7405,1669.2638,3284.0803,24.85,0.199986,64.0,6279.0,0.0005603987232743226,1650.0425247109995,1649.9800258821222,2395.0,1.7874709864300624,0.10354443331609486,0.001566266083751871,0.10181648189063708,-134.54207498580217
812,812,812,812,176.6758873462677,667.8926,1030.4388,962.2147,194119.5938,1370.7667,1725.7314,1669.2693,3284.0972,24.86,0.19999,64.0,6222.0,0.0005470694167237595,1649.994869281836,1649.950848435584,2338.0,1.83099149786142,0.10108118080162236,0.0015186216387394855,0.08722498780400656,95.72932336200029
813,813,813,813,176.87575602531433,667.8919999999998,1030.4271,962.2073,194110.625,1370.766,1725.7220000000002,1669.2629,3284.0964,24.85,0.199984,64.0,6164.0,0.0005335062626898534,1650.0030501084464,1649.9307715183756,2280.0,1.8775106140350881,0.09857463462826573,0.0014706597754384494,0.07579094564482602,58.72850308055058
814,814,814,814,177.0783884525299,667.89,1030.4463,962.1941,194113.6094,1370.7635,1725.7373,1669.2516,3284.0967,24.85,0.199987,64.0,6102.0,0.0005190077187225743,1650.0137569570745,1649.9674046665787,2218.0,1.929930009918846,0.09589513762371724,0.001419968543552218,0.09587747177977236,11.709839874878526
815,815,815,815,177.2926676273346,667.8934,1030.428,962.2073,194152.5312,1370.7676,1725.7228,1669.2629,3284.0999,24.84,0.199989,64.0,6039.0,0.0005042753272719518,1649.994471168562,1649.9306436061538,2155.0,1.9862863167053368,0.09317233476336842,0.0013690719215912188,0.07607037734999267,100.63470308063552
816,816,816,816,177.48410558700562,667.8939999999999,1030.437,962.2184,194026.8125,1370.7683,1725.7299,1669.2725,3284.0896,24.87,0.199984,64.0,5977.0,0.000489776783304673,1650.0106906160306,1649.9459163739953,2093.0,2.0450622668418537,0.09049266666658738,0.0013195857246953984,0.08480441950939621,16.964033503085375
817,817,817,817,177.68399834632874,667.8914,1030.4404,962.1904,194149.5469,1370.7651,1725.7327,1669.2484,3284.0996,24.87,0.199987,64.0,5919.0,0.0004762136292707669,1650.0095723585134,1649.9551775837886,2035.0,2.1032902272727267,0.08798580678814745,0.0012738333502333985,0.08935690348505433,33.63132973341271
818,818,818,818,177.88391780853271,667.8861,1030.4418,962.1972,194002.8906,1370.7589,1725.7338,1669.2543,3284.0876,24.85,0.199987,64.0,5857.0,0.0004617150853034878,1650.0337646567718,1649.9642153382674,1973.0,2.1693215228079064,0.0853059836260755,0.0012255041707922455,0.09310619774339557,-87.26581649389118
819,819,819,819,178.0937626361847,667.8884,1030.4296,962.1931,194206.4844,1370.7616,1725.724,1669.2507,3284.1042,24.86,0.199986,64.0,5799.0,0.0004481519312695816,1649.9956010843812,1649.9396667034946,1915.0,2.2349653328981725,0.08279898289541288,0.001180834250093656,0.07988669268786452,100.79672902543098
820,820,820,820,178.28369903564453,667.8907,1030.4138,962.2061,194065.7188,1370.7644,1725.7114,1669.2618,3284.0928,24.86,0.199989,64.0,5737.0,0.00043365338730230247,1650.0132719873004,1649.9087117123684,1853.0,2.3096825712358333,0.08011901366706133,0.0011336622635198586,0.06306718763244135,9.27657006168738
821,821,821,821,178.48502969741818,667.89,1030.4265,962.207,193931.125,1370.7635,1725.7216,1669.2626,3284.0818,24.84,0.199985,64.0,5679.0,0.0004200902332683964,1650.0400531430378,1649.9321743746584,1795.0,2.384254045961003,0.07761188050400537,0.0010900749585117577,0.07607747177974034,-121.90793017437682
822,822,822,822,178.6849148273468,667.8934,1030.4088,962.1995,194038.7812,1370.7676,1725.7074,1669.2562,3284.0906,24.87,0.199988,64.0,5617.0,0.0004055916893011174,1650.024445371829,1649.8964795726085,1733.0,2.4694902738026543,0.07493177421133153,0.0010440603355805708,0.056870377349810035,-42.6625615414232
823,823,823,823,178.89459872245789,667.8865,1030.4127,962.2061,194071.7031,1370.7593,1725.7106,1669.2618,3284.0933,24.87,0.199985,64.0,5559.0,0.0003920285352672112,1650.012046914422,1649.9119423671225,1675.0,2.5549419776119398,0.0724245170383828,0.0010015558038493648,0.0638288925164261,15.260870061814785
824,824,824,824,179.07486271858215,667.8891,1030.4260000000004,962.207,194071.7031,1370.7625,1725.7212,1669.2626,3284.0933,24.84,0.199987,64.0,5497.0,0.00037752999129993215,1650.0112752505831,1649.932396412107,1613.0,2.6530848632982016,0.06974428268610887,0.0009566987106947124,0.07597640854089605,18.670169825665653
825,825,825,825,179.29443669319153,667.8942,1030.4192,962.2078,194086.6562,1370.7687,1725.7157,1669.2633,3284.0945,24.85,0.199988,64.0,5439.0,0.00036396683726602595,1650.0075282036935,1649.9139970853346,1555.0,2.7519832877813504,0.06723690992826968,0.0009152771054843355,0.06691576689593147,36.65375850489363
826,826,826,826,179.47474646568298,667.8910000000002,1030.4088,962.2028,194026.8125,1370.7648,1725.7074,1669.259,3284.0896,24.85,0.199985,64.0,5377.0,0.00034946829329874686,1650.0240660662687,1649.8994441228645,1493.0,2.8662019588077694,0.06455655652370147,0.0008715777035947578,0.0579342087120267,-42.13049573963508
827,827,827,827,179.68609046936038,667.8858,1030.4094,962.2032,194017.8281,1370.7585,1725.7079,1669.2594,3284.0889,24.86,0.199987,64.0,5325.0,0.0003373082241649,1650.0255623189237,1649.9069349990964,1441.0,2.9695789316446914,0.062308473377588214,0.000835387847487691,0.060839176663535006,-49.59965139999986
828,828,828,828,179.88598680496216,667.8893,1030.401,962.2065,194119.5938,1370.7628,1725.7012,1669.2622,3284.0972,24.87,0.199988,64.0,5257.0,0.00032140659529756167,1650.001899967218,1649.8876644763352,1373.0,3.116582348506919,0.05936861316115175,0.0007886976200182742,0.05088775592707862,64.66681440128013
829,829,829,829,180.09581851959229,667.8923,1030.4039,962.2023,194071.7031,1370.7664,1725.7035,1669.2587,3284.0933,24.84,0.199985,64.0,5200.0,0.00030807728874699867,1650.0153050585868,1649.8891191508308,1316.0,3.2515128632218846,0.05690426901656701,0.0007501146899418904,0.0524579667243188,0.8660488361492753
830,830,830,830,180.2757911682129,667.8891,1030.4108,962.196,194173.5156,1370.7625,1725.7089999999994,1669.2532,3284.1016,24.84,0.199987,64.0,5137.0,0.00029334489729637643,1649.9998639749726,1649.905349885542,1253.0,3.4149321664006385,0.05418047003988519,0.0007080587567014711,0.060776408540618825,78.81345048779622
831,831,831,831,180.48713493347168,667.8858,1030.3922,962.2084,194176.5156,1370.7585,1725.6941,1669.2638,3284.1018,24.86,0.199986,64.0,5080.0,0.0002800155907458135,1649.9886179543698,1649.8763285572722,1196.0,3.577625591973243,0.05171603712103782,0.0006705405075959505,0.04363917666353245,128.7860250142403
832,832,832,832,180.68693327903748,667.8888,1030.4083,962.1964,194152.5312,1370.7621,1725.707,1669.2535,3284.0999,24.85,0.199989,64.0,5017.0,0.0002652831992951912,1650.0038169207035,1649.9012719293494,1133.0,3.776493243159753,0.04899214460535889,0.0006296614013734981,0.05840938746098345,59.34429482743144
833,833,833,833,180.88691902160645,667.8918,1030.3999,962.2019,194071.7031,1370.7656,1725.7003,1669.2583,3284.0933,24.84,0.199985,64.0,4960.0,0.0002519538927446282,1650.0156480218784,1649.8826190053285,1076.0,3.9764906022304833,0.046527631200151694,0.0005932079667530615,0.04867959825799062,-0.6491955039091408
834,834,834,834,181.08648085594174,667.8923,1030.4159,962.2189,194086.6562,1370.7664,1725.713,1669.2728,3284.0945,24.87,0.199989,64.0,4897.0,0.000237221501294006,1649.9980110836084,1649.9104720632372,1013.0,4.22372959970385,0.04380365430670983,0.0005535058327498444,0.0644579667242624,78.70178892742842
